carat,cut,color,clarity,depth,table,x,y,z,price
0.9,2,6,1,62.2,57.0,6.17,6.14,3.83,3677
1.41,2,3,4,60.4,57.0,7.31,7.22,4.39,11109
1.01,3,2,5,60.4,59.0,6.52,6.46,3.92,6271
0.34,2,3,1,61.9,57.0,4.47,4.48,2.77,1014
0.53,2,2,4,62.0,55.0,5.2,5.15,3.21,1908
1.0,2,3,4,62.2,56.0,6.41,6.35,3.97,6465
1.51,3,4,3,60.2,62.0,7.43,7.38,4.46,7340
1.57,2,5,2,61.9,55.0,7.38,7.44,4.59,11040
0.34,3,5,2,61.3,61.0,4.49,4.45,2.74,574
0.72,2,2,5,62.0,56.0,5.77,5.75,3.57,2943
1.64,2,4,5,60.6,57.0,7.71,7.67,4.66,12561
0.3,4,3,7,63.0,57.0,4.28,4.32,2.71,684
0.32,3,0,2,58.3,58.0,4.54,4.49,2.63,756
0.32,1,2,7,62.5,61.0,4.32,4.38,2.72,619
0.32,1,0,3,63.7,56.0,4.33,4.34,2.76,477
1.24,2,4,2,62.5,56.0,6.92,6.88,4.31,6095
0.7,2,1,2,61.7,55.0,5.71,5.74,3.53,2745
0.41,2,0,2,62.6,57.0,4.74,4.78,2.98,791
0.33,2,4,1,60.6,57.0,4.51,4.5,2.73,959
0.36,2,4,1,61.6,56.0,4.56,4.59,2.82,912
0.33,2,3,4,62.3,57.0,4.42,4.38,2.74,854
0.56,1,2,2,63.2,56.0,5.24,5.29,3.33,1340
0.7,0,6,5,64.6,58.0,5.58,5.56,3.6,1672
0.57,3,1,5,62.9,57.0,5.29,5.24,3.31,1672
0.4,2,3,7,61.6,56.0,4.76,4.79,2.94,931
0.31,2,0,4,61.6,55.0,4.37,4.4,2.7,766
1.24,2,3,1,62.4,56.0,6.86,6.89,4.29,11376
1.21,2,1,5,61.8,53.0,6.86,6.9,4.25,10556
0.3,2,5,4,62.5,54.0,4.32,4.29,2.69,608
1.01,3,2,3,59.2,58.0,6.5,6.47,0.0,3837
0.3,4,6,4,63.5,58.0,4.27,4.24,2.7,506
0.57,2,5,5,61.5,56.0,5.32,5.35,3.28,1326
1.02,4,3,3,62.9,59.0,6.38,6.4,4.02,4291
0.71,3,0,2,59.7,59.0,5.8,5.82,3.47,2913
0.97,4,4,2,62.8,55.0,6.25,6.3,3.94,4404
0.73,2,1,5,61.9,55.0,5.76,5.8,3.57,3275
1.15,3,3,2,62.0,58.0,6.68,6.77,4.17,4776
0.4,2,4,1,62.7,57.0,4.7,4.68,2.94,1238
0.45,3,3,6,60.8,58.0,4.92,4.98,3.01,1263
1.01,3,3,2,60.0,59.0,6.51,6.47,3.89,4118
0.7,2,1,2,61.1,56.0,5.76,5.79,3.53,2728
0.46,4,3,7,62.7,53.0,4.93,4.96,3.1,1216
0.8,3,6,3,60.2,59.0,6.07,5.95,3.62,2022
2.33,4,4,3,63.2,56.0,8.44,8.35,5.31,13500
0.3,4,1,3,61.7,61.0,4.28,4.31,2.65,421
1.5,4,2,5,59.1,59.0,7.45,7.48,4.41,16048
1.52,2,2,2,62.3,55.1,7.29,7.39,4.58,11971
0.47,2,1,7,61.6,56.0,4.97,5.01,3.07,2113
1.27,4,2,6,62.5,56.0,6.99,6.93,4.35,13200
0.38,3,1,5,62.2,59.0,4.63,4.67,2.89,866
0.44,3,3,4,62.3,59.0,4.87,4.82,3.02,1031
0.7,2,0,7,62.0,53.4,5.69,5.72,3.54,4369
1.01,3,5,3,61.6,59.0,6.4,6.35,3.93,3411
0.76,2,4,6,61.9,54.0,5.87,5.9,3.64,3648
1.07,3,4,2,60.0,60.0,6.65,6.61,3.98,5123
1.14,4,3,3,59.5,59.0,6.79,6.85,4.06,4935
0.44,3,3,2,60.1,60.0,4.95,4.86,2.95,990
1.76,4,4,2,63.0,63.0,7.65,7.63,4.81,9336
0.78,4,2,4,60.6,57.0,5.95,6.0,3.62,3401
1.24,4,6,4,62.1,58.0,6.85,6.96,4.29,5783
0.73,3,3,4,61.4,58.0,5.82,5.77,3.56,2841
0.81,1,2,2,64.3,53.0,5.91,5.97,3.81,2718
1.01,4,1,2,63.0,57.0,6.28,6.36,3.98,5627
0.6,4,0,2,62.2,58.0,5.4,5.44,3.37,1750
0.3,3,3,6,62.7,59.0,4.27,4.22,2.66,1013
0.76,2,1,5,62.1,55.0,5.84,5.88,3.64,4039
0.71,2,1,2,61.9,55.0,5.74,5.77,3.56,3360
0.7,3,4,2,62.3,58.0,5.63,5.57,3.49,2020
0.7,2,2,4,61.6,56.0,5.65,5.72,3.5,3399
1.5,4,4,3,63.3,57.0,7.27,7.21,4.59,6770
0.34,4,0,2,62.8,55.0,4.45,4.5,2.81,626
1.2,4,5,2,61.2,62.0,6.75,6.84,4.16,5226
0.4,3,0,7,60.7,60.0,4.74,4.78,2.89,1263
0.74,4,2,2,61.5,58.0,5.82,5.85,3.59,2583
0.5,2,2,5,62.9,55.0,5.12,5.08,3.21,1736
1.21,2,5,3,64.6,56.0,6.67,6.62,4.29,4879
1.07,3,2,3,62.4,57.0,6.58,6.53,4.09,4573
0.56,2,0,6,61.8,56.0,5.28,5.31,3.27,3270
0.7,4,2,5,63.4,56.0,5.69,5.63,3.59,2455
0.41,2,4,4,62.7,56.0,4.77,4.73,2.98,1061
0.91,4,3,7,63.4,58.0,6.1,6.14,3.88,4849
0.3,3,0,3,61.8,58.0,4.32,4.29,2.66,574
0.77,3,6,2,61.8,59.0,5.86,5.82,3.61,2010
0.72,2,2,4,60.7,57.0,5.79,5.87,3.54,3759
1.12,4,5,3,61.2,59.0,6.69,6.74,4.11,4533
0.3,4,2,2,62.1,60.0,4.26,4.28,2.65,500
1.1,3,6,5,61.2,57.0,6.66,6.61,4.06,3696
0.7,1,5,5,63.6,58.0,5.57,5.59,3.55,2010
0.5,0,1,3,59.8,66.0,5.18,5.09,3.07,1114
0.31,2,2,2,62.3,56.0,4.35,4.32,2.7,663
0.4,1,2,4,63.0,62.0,4.65,4.68,2.94,883
0.54,2,0,5,61.6,55.0,5.25,5.27,3.24,2307
0.7,3,3,3,61.9,58.0,5.64,5.6,3.48,2268
1.01,1,2,2,60.5,64.0,6.48,6.45,3.91,4989
0.5,2,2,5,62.4,56.0,5.1,5.13,3.19,1404
1.63,2,2,0,62.0,55.1,7.5,7.57,4.68,7100
0.77,3,2,4,59.5,58.0,5.96,5.94,3.54,3211
2.48,4,4,2,63.3,56.0,8.6,8.55,5.43,17893
0.74,2,5,4,60.7,56.0,5.86,5.9,3.57,2631
0.28,4,2,7,60.6,59.0,4.22,4.26,2.57,642
0.34,3,3,2,59.7,59.0,4.54,4.5,2.7,650
1.02,2,2,4,61.2,57.0,6.45,6.52,3.98,8024
0.66,1,2,5,64.1,56.0,5.5,5.46,3.51,2138
1.11,2,4,5,64.0,58.0,6.52,6.46,4.16,5632
1.12,4,4,3,62.9,58.0,6.55,6.62,4.14,4498
0.32,2,4,6,62.0,55.0,4.42,4.45,2.75,708
0.6,4,3,2,63.3,58.0,5.34,5.31,3.37,1399
0.5,2,3,7,62.0,56.0,5.09,5.13,3.17,1838
0.61,3,0,2,62.3,58.0,5.45,5.4,3.38,1976
0.34,2,0,5,62.3,55.0,4.48,4.45,2.78,1033
1.01,4,2,6,63.2,56.0,6.39,6.33,4.02,9176
2.14,3,5,2,61.3,61.0,8.32,8.28,5.09,15913
0.7,4,2,2,61.1,59.0,5.68,5.78,3.5,2264
0.54,2,1,3,60.4,57.0,5.27,5.3,3.19,1266
0.29,2,4,5,62.8,55.0,4.24,4.27,2.67,498
0.31,2,1,5,62.0,55.0,4.37,4.34,2.7,872
2.01,1,5,5,63.6,57.0,7.87,7.95,5.03,16003
2.01,4,5,2,61.8,62.0,7.98,8.07,4.96,13691
0.41,3,3,5,59.7,59.0,4.81,4.84,2.88,827
1.1,4,3,5,61.9,56.7,6.57,6.63,4.09,7405
1.01,3,4,2,62.1,60.0,6.43,6.39,3.98,4439
1.04,3,0,4,60.8,58.0,6.53,6.5,3.96,7041
2.01,4,5,5,63.8,59.0,7.89,7.85,5.02,17422
0.5,4,0,2,58.5,60.0,5.13,5.19,3.02,1436
0.55,2,3,4,61.6,55.0,5.32,5.29,3.27,1881
0.4,3,0,4,62.5,60.0,4.66,4.72,2.93,1123
1.0,3,5,5,62.6,59.0,6.33,6.28,3.95,4155
1.51,3,1,5,62.2,59.0,7.36,7.31,4.56,14300
0.9,4,3,3,61.1,55.0,6.21,6.26,3.81,3445
0.5,2,1,3,62.5,57.0,5.07,5.04,3.16,1240
0.32,2,4,5,61.5,55.0,4.41,4.44,2.72,523
0.42,4,3,5,60.1,61.0,4.79,4.86,2.9,847
1.25,2,4,5,60.0,56.0,7.04,6.99,4.21,6944
0.5,4,1,5,62.8,60.0,5.02,5.08,3.17,1559
0.38,2,5,2,61.8,54.0,4.66,4.7,2.89,593
0.3,2,1,5,61.5,55.0,4.4,4.32,2.68,844
0.32,2,2,5,62.4,57.0,4.38,4.34,2.72,828
1.57,2,6,2,62.0,55.6,7.43,7.47,4.62,8035
1.35,4,6,2,61.1,61.0,7.1,7.13,4.35,5613
0.53,2,4,5,61.4,55.4,5.19,5.24,3.2,1417
0.7,1,2,5,62.9,61.0,5.6,5.63,3.53,2591
1.07,4,1,2,60.4,63.0,6.67,6.6,4.01,4314
0.91,2,2,3,62.0,56.0,6.2,6.22,3.85,4642
0.3,2,1,5,62.3,57.0,4.3,4.27,2.67,844
0.24,2,2,7,61.1,57.0,4.03,4.06,2.47,552
1.51,1,4,4,58.2,58.0,7.49,7.56,4.38,10819
1.16,3,4,2,62.8,57.0,6.73,6.67,4.21,5702
1.55,2,6,5,61.4,55.0,7.41,7.49,4.58,8498
0.4,3,5,6,62.7,59.0,4.71,4.67,2.94,1080
1.02,4,3,7,62.7,58.0,6.36,6.4,4.0,9596
0.4,2,2,5,62.7,56.0,4.73,4.77,2.98,842
1.15,4,3,5,60.1,60.0,6.75,6.8,4.08,7175
0.79,2,3,2,62.3,57.0,5.9,5.85,3.66,2898
0.41,3,2,7,60.6,58.0,4.84,4.79,2.92,1192
0.73,2,3,7,61.9,56.0,5.74,5.81,3.61,3183
1.03,2,4,2,62.0,56.0,6.43,6.5,4.01,4900
1.26,2,1,7,61.1,57.0,7.0,6.98,4.27,14300
1.5,2,1,2,60.4,59.0,7.38,7.43,4.47,12265
0.3,4,1,6,63.5,57.0,4.27,4.23,2.7,995
0.92,2,1,3,62.3,56.0,6.21,6.25,3.88,4871
1.21,2,1,2,61.8,56.0,6.82,6.86,4.23,8863
1.01,4,4,4,63.0,55.0,6.35,6.41,4.02,5055
1.01,1,1,5,56.7,61.0,6.71,6.66,3.79,6606
0.38,4,0,3,62.1,55.0,4.62,4.65,2.88,633
0.5,2,2,2,59.9,57.0,5.19,5.16,3.1,1286
0.3,3,1,2,62.5,59.0,4.3,4.28,2.68,675
1.53,4,5,4,59.3,58.0,7.5,7.54,4.46,9823
0.3,1,0,4,64.3,56.0,4.22,4.27,2.73,610
0.34,2,3,1,60.1,57.0,4.58,4.54,2.74,1084
0.27,2,3,2,62.2,54.0,4.13,4.17,2.58,426
0.51,2,2,4,62.5,55.0,5.13,5.08,3.19,1836
1.5,2,3,7,61.3,56.0,7.39,7.43,4.55,17176
0.92,3,0,3,62.4,58.0,6.19,6.18,3.86,4096
0.34,2,1,5,62.4,56.0,4.45,4.49,2.79,745
0.72,4,5,3,63.4,56.0,5.67,5.72,3.61,1907
1.04,1,3,4,63.8,57.0,6.4,6.43,4.09,7049
1.01,2,5,5,62.6,54.0,6.4,6.45,4.02,4239
0.31,2,2,1,61.4,56.0,4.37,4.42,2.7,1168
1.67,3,5,5,61.9,56.0,7.64,7.6,4.72,10736
1.01,2,3,3,59.5,57.0,6.56,6.59,3.91,4079
1.4,2,4,1,60.9,57.0,7.22,7.29,4.42,10976
1.19,3,4,3,61.9,58.0,6.84,6.77,4.21,4332
0.76,2,5,2,61.8,57.0,5.89,5.83,3.62,2399
1.05,3,4,3,61.4,58.0,6.58,6.54,4.03,4116
0.59,4,4,1,61.7,56.0,5.42,5.48,3.36,2317
0.77,3,3,7,60.8,59.0,5.96,5.92,3.61,3299
0.47,2,1,5,61.7,56.0,5.01,4.98,3.08,1261
0.3,1,0,2,63.4,56.0,4.26,4.29,2.71,552
0.64,3,0,2,62.3,58.0,5.53,5.49,3.43,2074
0.5,4,2,2,62.3,60.0,5.07,5.11,3.17,1250
0.41,3,0,3,62.0,58.0,4.78,4.74,2.95,876
0.5,0,1,2,65.1,58.0,5.04,4.94,3.25,1114
0.81,4,5,5,62.6,59.7,5.86,5.92,3.69,2444
1.51,2,3,7,60.5,56.0,7.45,7.42,4.5,15303
0.38,3,0,7,60.8,55.0,4.71,4.67,2.85,1009
1.22,2,2,4,62.6,55.0,6.82,6.86,4.28,9581
0.43,2,4,2,61.6,55.0,4.87,4.9,3.01,716
0.43,2,3,6,62.0,55.0,4.82,4.85,3.0,1207
0.54,2,2,5,61.9,56.0,5.22,5.21,3.23,1836
0.76,3,0,5,60.9,58.0,5.9,5.85,3.58,2977
0.59,3,2,2,62.2,60.0,5.37,5.33,3.33,2124
0.99,4,6,2,60.3,57.0,6.44,6.49,3.9,4002
1.03,2,2,7,61.6,56.0,6.46,6.53,4.0,8701
0.75,2,2,2,62.3,57.0,5.82,5.77,3.61,2744
0.3,1,3,5,63.1,57.0,4.24,4.28,2.69,526
0.3,3,1,5,62.1,58.0,4.31,4.29,2.67,844
0.7,2,6,4,62.2,56.0,5.67,5.71,3.54,1782
0.32,3,3,1,59.9,58.0,4.43,4.42,2.65,1020
2.08,2,6,1,61.0,55.0,8.32,8.25,5.05,17986
1.18,3,5,2,62.8,56.0,6.74,6.71,4.22,5088
0.7,1,5,2,63.5,59.0,5.62,5.65,3.58,1899
0.71,0,5,4,64.5,56.0,5.61,5.56,3.6,2104
0.39,2,3,6,62.3,57.0,4.7,4.64,2.91,1170
0.76,2,4,6,61.8,57.0,5.82,5.86,3.61,3423
0.9,3,3,2,62.9,58.0,6.11,6.02,3.82,3774
0.7,3,1,2,61.9,59.0,5.74,5.66,3.53,2407
1.09,3,3,3,61.3,60.0,6.66,6.59,4.06,3601
0.32,3,3,4,60.6,60.0,4.4,4.44,2.68,645
0.7,3,4,5,62.2,58.0,5.74,5.68,3.55,2184
0.85,4,2,5,62.2,56.0,6.01,6.08,3.76,3705
1.1,3,1,3,60.7,58.0,6.77,6.65,4.07,4829
0.41,2,2,1,61.7,56.0,4.79,4.83,2.97,1439
1.04,2,3,5,61.3,57.0,6.53,6.56,4.01,7044
0.73,3,5,7,60.6,58.0,5.84,5.78,3.52,2519
0.3,4,3,6,60.6,61.0,4.33,4.35,2.63,789
0.3,2,2,1,61.3,56.0,4.3,4.34,2.65,873
1.29,2,3,2,60.9,59.0,6.99,7.04,4.27,7463
1.02,3,2,4,60.8,59.0,6.49,6.46,3.94,7677
0.32,2,3,4,62.0,56.0,4.41,4.37,2.72,828
1.22,4,4,2,61.2,60.0,6.83,6.9,4.2,6071
0.5,2,4,6,62.5,53.0,5.09,5.12,3.19,1648
0.73,2,1,3,60.4,56.0,5.81,5.89,3.54,2434
0.7,4,3,2,60.6,57.0,5.73,5.79,3.49,2042
0.32,3,0,2,60.9,60.0,4.41,4.39,2.68,756
1.65,2,5,2,61.7,55.0,7.6,7.63,4.7,10365
0.38,4,0,5,63.1,55.0,4.6,4.59,2.9,1005
0.31,2,2,5,62.4,56.0,4.31,4.34,2.7,625
0.41,3,1,2,61.0,59.0,4.82,4.78,2.93,969
0.83,4,2,2,62.1,58.0,5.98,6.06,3.74,3010
1.01,2,1,3,62.4,56.0,6.43,6.39,4.0,4808
1.03,3,2,7,61.3,57.0,6.53,6.49,3.99,8527
1.22,3,1,2,62.6,58.0,6.78,6.8,4.25,7262
1.35,3,1,3,61.5,58.0,7.11,7.06,4.36,5758
1.5,4,3,3,63.1,57.0,7.29,7.25,4.59,9384
0.73,2,1,3,61.0,57.0,5.81,5.87,3.56,2434
0.73,2,1,3,60.9,57.0,5.83,5.8,3.54,2581
1.0,1,2,5,63.2,59.0,6.3,6.35,4.0,6183
1.5,1,1,7,64.3,58.0,7.2,7.13,4.61,17449
2.04,3,4,3,60.8,58.0,8.23,8.14,4.98,14945
0.72,3,0,5,61.1,60.0,5.74,5.69,3.49,2721
0.42,3,1,3,60.1,58.0,4.91,4.87,2.94,838
0.73,4,1,2,58.6,57.0,5.91,6.0,3.49,2441
0.9,4,4,4,62.3,59.0,6.12,6.17,3.83,4592
0.79,4,2,2,62.7,60.0,5.82,5.89,3.67,2878
1.2,4,5,2,63.3,57.0,6.7,6.66,4.23,4704
0.93,3,0,2,60.8,59.0,6.27,6.24,3.8,4448
1.2,2,2,6,61.1,55.0,6.86,6.89,4.2,13088
0.32,3,2,5,61.3,60.0,4.4,4.37,2.69,828
0.35,2,4,1,61.7,56.0,4.55,4.53,2.8,984
0.33,4,3,5,60.6,61.0,4.46,4.49,2.71,579
1.01,1,5,2,63.6,55.0,6.39,6.31,4.04,3959
0.57,2,1,4,61.0,56.0,5.38,5.4,3.29,2297
0.85,0,4,0,66.9,54.0,5.98,5.75,3.94,1250
2.2,3,6,4,61.7,59.0,8.34,8.3,5.13,15201
0.7,1,1,2,62.7,61.0,5.59,5.67,3.53,2239
1.14,2,6,2,60.2,57.0,6.81,6.71,4.07,3045
1.01,2,1,4,62.7,55.0,6.45,6.4,4.03,7665
1.44,3,3,4,61.8,57.0,7.21,7.09,4.42,11588
0.72,4,2,4,62.2,58.0,5.75,5.7,3.56,2804
0.83,3,3,3,62.9,57.0,5.99,5.96,3.76,2386
0.8,1,2,2,63.8,59.0,5.83,5.87,3.73,2941
1.03,4,5,3,63.5,58.0,6.38,6.4,4.06,5884
0.41,3,6,4,60.8,61.0,4.79,4.72,2.89,830
0.55,2,4,7,61.6,55.0,5.3,5.31,3.26,1668
0.29,2,1,6,62.7,55.0,4.22,4.2,2.64,858
0.46,2,5,6,61.7,57.0,4.96,4.99,3.07,974
0.82,2,2,5,61.9,57.0,5.96,5.99,3.7,3514
1.02,4,2,3,59.9,62.0,6.5,6.53,3.9,4162
0.31,4,1,6,60.0,56.0,4.45,4.49,2.68,1039
0.3,2,1,4,60.6,56.0,4.35,4.36,2.64,735
0.35,2,2,3,62.8,55.0,4.53,4.48,2.83,591
0.54,4,3,1,62.5,58.0,5.19,5.27,3.27,2128
1.21,2,4,2,62.4,56.0,6.85,6.8,4.26,5948
0.7,4,2,4,59.9,60.0,5.77,5.84,3.48,2810
0.52,4,0,4,62.6,59.0,5.03,5.13,3.18,1860
0.36,3,1,4,61.3,58.0,4.58,4.56,2.8,1094
1.21,3,2,5,62.2,60.0,6.75,6.72,4.19,9419
0.7,4,0,5,60.7,58.0,5.7,5.73,3.47,3092
0.31,3,5,7,62.1,58.0,4.37,4.33,2.7,698
1.27,3,6,4,62.6,59.0,6.92,6.88,4.32,5618
0.29,2,1,6,62.7,55.0,4.2,4.22,2.64,669
2.02,0,4,3,56.5,61.0,8.33,8.37,4.72,14080
2.05,3,3,3,60.1,59.0,8.3,8.2,4.96,16506
1.01,4,1,2,63.1,60.0,6.37,6.34,4.01,5002
0.35,1,1,3,64.0,55.0,4.45,4.49,2.86,454
0.36,4,5,7,59.7,55.0,4.65,4.69,2.79,571
1.01,4,3,3,63.3,56.0,6.26,6.33,3.99,4228
0.3,3,1,5,62.5,59.0,4.27,4.3,2.68,658
0.32,3,4,7,62.3,58.0,4.33,4.37,2.71,645
1.07,2,1,5,60.0,56.0,6.64,6.62,3.98,7190
0.31,3,3,5,62.4,59.0,4.38,4.34,2.72,698
1.01,2,0,7,61.7,57.0,6.43,6.47,3.98,10761
0.7,2,4,5,62.4,56.0,5.63,5.72,3.54,2398
1.05,2,1,4,62.1,56.0,6.57,6.48,4.05,9160
1.0,3,0,3,59.4,60.0,6.56,6.48,3.87,4626
0.43,3,2,5,61.0,57.0,4.87,4.84,2.96,968
0.56,3,2,5,60.7,57.0,5.39,5.35,3.26,2318
1.0,2,1,0,61.8,56.0,6.38,6.43,3.96,3520
2.09,2,6,4,61.2,59.0,8.31,8.22,5.06,15172
0.32,3,1,5,60.5,58.0,4.44,4.48,2.7,702
0.9,4,2,2,61.6,58.0,6.12,6.26,3.81,4074
0.3,2,3,4,60.6,57.0,4.38,4.4,2.66,624
1.03,2,3,3,61.7,55.0,6.48,6.52,4.01,4391
0.34,3,3,5,60.2,58.0,4.55,4.52,2.73,765
0.23,4,0,6,61.3,61.0,3.94,3.99,2.43,492
0.35,4,3,4,59.2,60.0,4.59,4.64,2.73,725
1.0,0,4,2,65.5,57.0,6.26,6.21,4.08,3511
2.23,3,6,2,62.1,59.0,8.29,8.33,5.16,13069
0.5,2,0,5,62.8,56.0,5.08,5.04,3.18,1845
0.31,2,3,2,62.1,54.0,4.34,4.36,2.7,493
1.01,3,2,5,59.2,60.0,6.51,6.54,3.86,6416
0.35,3,2,5,61.5,59.0,4.53,4.55,2.79,706
0.41,4,4,1,62.9,54.0,4.71,4.74,2.97,1187
0.3,2,2,2,62.8,56.0,4.26,4.24,2.67,641
0.71,2,1,5,62.0,57.0,5.71,5.74,3.55,3191
0.3,4,2,2,61.7,59.0,4.29,4.33,2.66,500
1.0,0,3,2,43.0,59.0,6.32,6.27,3.97,3634
0.33,2,4,2,63.0,56.0,4.42,4.41,2.78,594
0.8,2,2,5,60.9,57.0,5.98,6.04,3.66,4043
1.25,2,1,3,62.3,58.0,6.86,6.89,4.28,7289
2.18,2,6,5,60.3,57.0,8.41,8.45,5.08,16427
0.54,2,3,4,61.8,54.0,5.22,5.24,3.23,1754
0.5,3,6,2,60.7,58.0,5.13,5.11,3.11,1125
0.39,2,0,4,61.8,57.0,4.68,4.7,2.9,979
0.5,3,2,5,62.4,60.0,5.08,5.05,3.16,1654
1.01,3,3,4,62.6,59.0,6.43,6.38,4.01,6618
2.32,4,4,3,60.6,58.0,8.56,8.6,5.2,18508
0.7,2,3,2,62.1,58.0,5.67,5.69,3.53,2276
1.33,1,0,3,59.0,64.0,7.22,7.12,4.23,6152
0.3,3,0,5,60.9,58.0,4.35,4.32,2.64,911
0.33,3,5,7,62.2,59.0,4.41,4.47,2.76,579
0.91,1,3,3,63.6,59.0,6.15,6.11,3.9,3282
1.52,2,5,2,61.9,56.0,7.37,7.42,4.58,9124
1.39,3,2,2,62.1,58.0,7.16,7.1,4.43,8631
0.73,2,1,2,61.5,56.0,5.79,5.82,3.57,3453
0.33,2,3,7,61.7,55.0,4.42,4.46,2.74,752
0.37,4,2,3,60.2,60.0,4.6,4.7,2.8,487
1.15,3,4,3,62.4,57.0,6.66,6.59,4.14,4508
0.55,2,1,2,61.4,55.0,5.29,5.26,3.24,1668
0.7,4,2,5,61.4,57.0,5.73,5.76,3.53,2400
0.34,2,2,7,61.3,56.0,4.52,4.56,2.78,848
1.26,1,6,2,63.9,58.0,6.78,6.74,4.32,4255
0.26,4,2,2,59.6,55.0,4.18,4.24,2.51,590
0.56,2,1,7,62.6,54.0,5.28,5.32,3.32,2441
0.3,2,1,7,61.2,56.0,4.34,4.38,2.67,742
1.2,2,5,4,62.1,56.5,6.8,6.84,4.23,6210
1.01,4,0,4,63.1,59.0,6.37,6.34,4.01,8101
0.34,3,5,6,61.9,58.0,4.52,4.43,2.77,803
0.91,1,1,2,63.7,64.0,6.09,6.03,3.86,4256
1.7,3,4,5,62.4,57.0,7.6,7.54,4.72,13298
0.3,4,0,7,60.6,58.0,4.33,4.35,2.63,2366
0.75,2,6,3,60.8,57.0,5.91,5.87,3.58,1944
0.32,4,2,6,61.5,57.0,4.38,4.41,2.7,886
0.8,3,2,2,62.7,58.0,5.91,5.93,3.71,2901
0.43,4,0,2,63.4,55.0,4.84,4.78,3.05,993
1.5,3,3,2,62.9,55.0,7.28,7.24,4.57,9954
1.02,2,4,0,62.1,56.0,6.4,6.45,3.99,3915
1.0,3,1,5,60.4,57.0,6.49,6.46,3.91,6720
0.33,2,4,6,61.5,56.0,4.46,4.49,2.75,730
0.32,4,2,5,61.4,58.0,4.37,4.42,2.7,556
1.22,2,4,4,62.3,55.0,6.8,6.84,4.25,7418
0.32,3,6,5,61.9,58.0,4.35,4.38,2.7,393
0.78,2,4,3,61.9,54.0,5.89,5.85,3.63,2012
0.96,3,0,3,59.1,58.0,6.53,6.44,3.83,4388
0.41,3,1,3,62.9,58.0,4.75,4.72,2.98,876
0.54,3,3,2,59.0,60.0,5.4,5.35,3.17,1389
0.71,0,0,5,55.6,73.0,6.01,5.96,3.33,2368
0.32,2,0,5,61.1,56.0,4.42,4.45,2.71,713
0.71,4,3,2,63.2,58.0,5.68,5.65,3.58,2147
1.13,4,6,2,63.5,59.0,6.62,6.55,4.18,4385
0.41,2,2,6,62.3,57.0,4.73,4.77,2.96,1295
1.03,4,4,4,61.9,59.0,6.44,6.49,4.0,6294
0.4,4,1,5,62.5,56.0,4.66,4.72,2.93,705
0.34,2,4,2,61.3,56.0,4.48,4.52,2.76,516
1.04,2,3,5,62.0,57.0,6.5,6.49,4.03,6458
0.8,2,4,2,62.4,57.0,5.97,5.95,3.72,2553
1.08,2,4,3,60.4,57.0,6.63,6.68,4.02,4455
0.7,3,3,4,62.9,59.0,5.63,5.56,3.52,2329
0.58,2,5,6,62.1,56.0,5.34,5.32,3.31,1805
1.03,3,2,3,62.2,60.0,6.47,6.45,4.02,3668
0.52,2,3,4,61.6,54.0,5.21,5.24,3.22,1721
1.01,4,6,3,63.5,59.0,6.3,6.36,4.02,3462
0.24,2,4,6,62.4,56.0,3.99,4.03,2.5,449
1.06,2,2,2,62.1,57.0,6.51,6.53,4.05,5655
0.25,2,1,6,62.3,53.0,4.08,4.11,2.55,783
0.34,2,1,6,62.2,56.0,4.49,4.45,2.78,1084
0.51,3,3,4,61.0,58.0,5.2,5.16,3.16,1591
1.0,4,4,3,61.6,58.0,6.43,6.47,3.97,4172
0.43,3,2,5,61.2,59.0,4.87,4.84,2.97,968
0.31,2,2,4,62.4,55.0,4.37,4.35,2.72,744
1.08,4,2,2,58.2,63.0,6.69,6.78,3.92,5256
1.06,2,2,7,61.1,57.0,6.57,6.62,4.03,8619
0.44,2,1,6,59.9,57.0,4.93,4.97,2.96,1438
0.55,2,2,4,61.9,56.0,5.25,5.29,3.26,1881
0.9,2,2,2,61.5,56.0,6.25,6.2,3.83,4284
0.31,2,4,4,62.0,54.0,4.35,4.39,2.71,544
1.51,3,3,5,62.7,58.0,7.31,7.2,4.55,12872
0.9,1,5,6,63.6,58.0,6.1,6.14,3.89,4187
0.31,2,1,5,61.4,54.0,4.41,4.38,2.7,872
0.77,3,5,4,62.6,55.0,5.9,5.85,3.68,2524
0.57,0,2,2,65.8,58.0,5.2,5.1,3.39,1133
0.71,1,0,5,63.6,54.0,5.7,5.75,3.64,4289
0.39,2,2,4,62.5,57.0,4.66,4.69,2.92,895
0.32,1,3,3,63.4,55.0,4.32,4.35,2.75,421
1.37,2,3,3,62.8,57.0,7.12,7.06,4.45,6730
0.29,4,3,4,62.1,59.0,4.22,4.25,2.63,426
0.57,4,6,3,59.9,60.0,5.36,5.43,3.23,1235
0.55,2,3,4,61.5,57.0,5.28,5.23,3.23,1856
0.3,1,4,6,63.4,57.0,4.27,4.31,2.72,684
1.04,3,4,2,60.4,59.0,6.59,6.55,3.97,4368
0.72,2,2,5,62.6,56.0,5.75,5.72,3.59,2956
0.38,2,4,2,61.2,55.1,4.69,4.73,2.88,637
0.3,4,4,6,61.1,61.0,4.27,4.3,2.62,638
1.41,2,2,6,61.1,57.0,7.2,7.28,4.42,16545
0.51,3,2,5,62.1,58.0,5.12,5.09,3.17,1687
0.52,2,2,5,61.8,55.4,5.13,5.17,3.18,1620
